1560848622857	15.993671	30.623945	-26.969172	0.938815	0.014917	-0.040990	0.341650	img__0_1560848622851151500.png
1560848623153	15.993671	30.623945	-26.969172	0.938815	0.014917	-0.040990	0.341650	img__0_1560848623147278700.png
1560848623441	15.993671	30.623945	-26.969172	0.938815	0.014917	-0.040990	0.341650	img__0_1560848623436917000.png
1560848623718	15.993671	30.623945	-26.969172	0.932709	0.015630	-0.040723	0.357982	img__0_1560848623713456600.png
1560848624003	15.993671	30.623945	-26.969172	0.944634	0.014199	-0.041244	0.325212	img__0_1560848623998477800.png
1560848624285	15.993671	30.623945	-26.969172	0.941761	0.014559	-0.041119	0.333442	img__0_1560848624278918600.png
1560848624608	15.993671	30.623945	-26.969172	0.936548	0.006112	-0.016348	0.350106	img__0_1560848624603483800.png
1560848624890	15.993671	30.623945	-26.969172	0.926321	0.016338	-0.040444	0.374202	img__0_1560848624884050100.png
1560848625168	15.993671	30.623945	-26.969172	0.938422	0.017898	-0.049181	0.341503	img__0_1560848625163893600.png
1560848625452	15.993671	30.623945	-26.969172	0.947763	0.011072	-0.033097	0.317061	img__0_1560848625447430900.png
1560848625760	15.993671	30.623945	-26.969172	0.936549	0.006112	-0.016348	0.350103	img__0_1560848625755952300.png
1560848626042	15.993671	30.623945	-26.969172	0.945537	0.000000	-0.000000	0.325516	img__0_1560848626036819800.png
1560848626330	15.993671	30.623945	-26.969172	0.958835	0.000000	-0.000000	0.283963	img__0_1560848626324620800.png
1560848626595	15.993671	30.623945	-26.969172	0.955738	0.010202	-0.033376	0.292142	img__0_1560848626590405800.png
1560848626895	15.993671	30.623945	-26.969172	0.955738	0.010202	-0.033376	0.292142	img__0_1560848626888428700.png
1560848627174	15.993671	30.623945	-26.969172	0.942086	0.011648	-0.032899	0.333552	img__0_1560848627168182500.png
1560848627490	15.993671	30.623945	-26.969172	0.926640	0.013072	-0.032359	0.374327	img__0_1560848627485310600.png
1560848627775	15.993671	30.623945	-26.969172	0.926640	0.013072	-0.032359	0.374327	img__0_1560848627770300300.png
1560848628101	15.993671	30.623945	-26.969172	0.944961	0.011361	-0.032999	0.325316	img__0_1560848628096584500.png
1560848628381	15.993671	30.623945	-26.969172	0.955739	0.010202	-0.033376	0.292139	img__0_1560848628376573500.png
1560848628663	15.993671	30.623945	-26.969172	0.956285	-0.002550	0.008345	0.292308	img__0_1560848628659213300.png
1560848628933	15.993671	30.623945	-26.969172	0.955738	-0.010201	0.033375	0.292141	img__0_1560848628928707500.png
1560848629213	15.993671	30.623945	-26.969172	0.956284	-0.002550	0.008345	0.292309	img__0_1560848629207179100.png
1560848629503	15.993671	30.623945	-26.969172	0.955738	0.010202	-0.033376	0.292143	img__0_1560848629497639300.png
1560848629789	15.993671	30.623945	-26.969172	0.955738	0.010202	-0.033376	0.292143	img__0_1560848629784388300.png
1560848630065	15.993671	30.623945	-26.969172	0.955738	0.010202	-0.033376	0.292143	img__0_1560848630060615700.png
1560848630343	16.153633	30.731874	-29.728701	0.955737	0.010202	-0.033376	0.292144	img__0_1560848630338420000.png
1560848630631	16.313984	30.840000	-32.495129	0.955737	0.010202	-0.033376	0.292145	img__0_1560848630627107900.png
1560848630902	16.475233	30.948750	-35.276402	0.955737	0.010202	-0.033376	0.292146	img__0_1560848630897792400.png
1560848631180	16.637383	31.058084	-38.073082	0.955737	0.010202	-0.033376	0.292146	img__0_1560848631175984000.png
1560848631446	16.799297	31.167227	-40.865250	0.955736	0.010203	-0.033376	0.292147	img__0_1560848631441776300.png
1560848631730	16.958710	31.274725	-43.614929	0.955736	0.010203	-0.033376	0.292148	img__0_1560848631726115100.png
