1560848667296	75.713394	-37.637966	-125.240128	0.693324	-0.043917	-0.042407	-0.718035	img__0_1560848667291242400.png
1560848667580	75.713394	-37.637966	-125.240128	0.699911	-0.037331	-0.036682	-0.712310	img__0_1560848667575203700.png
1560848667875	75.713394	-37.637966	-125.240128	0.668862	-0.019455	-0.017516	-0.742926	img__0_1560848667870837300.png
1560848668142	75.713394	-37.637966	-125.240128	0.642526	-0.020054	-0.016826	-0.765816	img__0_1560848668136590900.png
1560848668423	75.700195	-37.712811	-126.690567	0.635649	-0.026931	-0.022198	-0.771189	img__0_1560848668417789600.png
1560848668717	75.659142	-37.908787	-129.553986	0.628895	-0.027124	-0.021963	-0.776707	img__0_1560848668709629000.png
1560848669011	75.616173	-38.110779	-132.507034	0.622092	-0.027314	-0.021725	-0.782166	img__0_1560848669005979400.png
1560848669299	75.601364	-38.172459	-133.413925	0.587382	-0.028236	-0.020513	-0.808557	img__0_1560848669294955100.png
1560848669600	75.601364	-38.172459	-133.413925	0.587382	-0.028236	-0.020513	-0.808557	img__0_1560848669595467900.png
1560848669896	75.601364	-38.172459	-133.413925	0.572744	-0.042873	-0.030017	-0.818061	img__0_1560848669891959900.png
1560848670177	75.601364	-38.172459	-133.413925	0.537070	-0.022079	-0.014065	-0.843131	img__0_1560848670172346000.png
1560848670465	75.601364	-38.172459	-133.413925	0.499954	-0.000001	-0.000001	-0.866052	img__0_1560848670459449400.png
1560848670754	75.601364	-38.172459	-133.413925	0.476821	-0.030672	-0.016652	-0.878307	img__0_1560848670750458800.png
1560848671045	75.601364	-38.172459	-133.413925	0.499020	-0.052872	-0.030522	-0.864437	img__0_1560848671040287800.png
1560848671345	75.601364	-38.172459	-133.413925	0.514914	-0.014961	-0.008989	-0.857064	img__0_1560848671339914400.png
1560848671631	75.601364	-38.172459	-133.413925	0.477039	-0.015339	-0.008328	-0.878709	img__0_1560848671624873300.png
1560848671914	75.601364	-38.172459	-133.413925	0.492301	-0.015191	-0.008594	-0.870250	img__0_1560848671908468200.png
1560848672208	75.601364	-38.172459	-133.413925	0.499953	-0.000001	-0.000001	-0.866053	img__0_1560848672204461600.png
1560848672512	75.339218	-38.626366	-133.413925	0.499953	-0.000001	-0.000001	-0.866053	img__0_1560848672505561900.png
1560848672789	73.892693	-41.131172	-133.413925	0.499953	-0.000001	-0.000001	-0.866053	img__0_1560848672784019300.png
1560848673072	72.466911	-43.600117	-133.413925	0.499953	-0.000001	-0.000001	-0.866053	img__0_1560848673067473000.png
1560848673367	71.033127	-46.082966	-133.413925	0.499953	-0.000001	-0.000001	-0.866053	img__0_1560848673363969700.png
1560848673623	70.490738	-47.022186	-133.413925	0.492376	-0.000001	-0.000001	-0.870383	img__0_1560848673618297500.png
1560848673903	70.490738	-47.022186	-133.413925	0.499953	-0.000001	-0.000001	-0.866052	img__0_1560848673899020200.png
1560848674202	70.490738	-47.022186	-133.413925	0.484762	-0.000001	-0.000001	-0.874646	img__0_1560848674196334500.png
1560848674474	70.490738	-47.022186	-133.413925	0.484762	-0.000001	-0.000001	-0.874646	img__0_1560848674470828700.png
